query_id,gold_rank,esm,gold_table,gold_row,gold_col,top1_table,top1_row,top1_col,error_class
e457bbfa0f7b82e54322c0c6adde87e9,67,0,209_99_tab3,1,1,209_99_tab3,11,2,other
e4670aa8d78b49c08425266300e7ead8,1,1,2022,0,2,2022,0,2,exact_match
e48b7d5a68382e59197a410f8a713e78,1,1,469,2,0,469,2,0,exact_match
e4dc8171b415e4ad953e8912ce1c940d,1,1,350,0,0,350,0,0,exact_match
e51d2d0cf57c247d7fcb7e0759c5736c,1,1,302_totto34681-1,4,0,302_totto34681-1,4,0,exact_match
e54844fec75a36662f62f2635c69e779,7,0,249_totto28140-0,2,3,492_totto56167-3,1,7,wrong_table
e548a3f7aa6323a686e17c6ad58e71aa,1,1,2297,4,2,2297,4,2,exact_match
e5a76503ead3d66f63284c9577c0ad0e,2,0,751,1,3,751,1,2,wrong_column
e5c08a096e44e7cf2755e046e6808600,1,1,1339,24,1,1339,24,1,exact_match
e5c72650f390b5d1807c0777da37eba4,6,0,405,6,2,405,1,1,other
e6bd041d18f6694f31b6bac3bfb55472,1,1,273_totto31153-4,1,5,273_totto31153-4,1,5,exact_match
e7020d18196e4ea5aa9b7ee01d305adb,1,1,145,2,2,145,2,2,exact_match
e70adf8165a87940d374713fd7f30acf,17,0,723,12,0,723,1,0,wrong_row
e79f346c17d1a10f3e8b3d22b2d7d781,2,0,1404,12,0,1048,1,4,wrong_table
e7b66b42edf1c7de50f838061f11d159,1,1,2546,6,1,2546,6,1,exact_match
e812e27620760570e0c4df5678a40336,66,0,55_totto6269-4,7,1,55_totto6269-4,3,7,same_leaf_header
e82abae4b0283c292b140989271d3720,1,1,362,20,0,362,20,0,exact_match
e82f816d0289deb5ebbb5f97ba622fa0,3,0,65_20_nsf20316-tab001,3,1,65_20_nsf20316-tab001,11,1,wrong_row
e87255051be447340b78197ebc138912,1,1,294_totto33639-1,17,0,294_totto33639-1,17,0,exact_match
e928930e47368be144d556d8b29b4e2a,1,1,2767,23,3,2767,23,3,exact_match
e92b90f6531e21f5880e0b3a5e97a256,1,1,601,5,0,601,5,0,exact_match
e92c2609fa3828e256a717131fed5196,1,1,955,15,10,955,15,10,exact_match
e9a27a5607c4c4669dd3b5d21e4a8bfa,1,1,771,7,0,771,7,0,exact_match
ea1e4ceed02b7b9b811797a678ea2a59,6,0,186_87_tab5,2,0,186_87_tab5,2,3,wrong_column
ea66255dc3153dfa3f08b887e24b9498,1,1,1404,11,1,1404,11,1,exact_match
ea97ce0987fc290aaa92117c4279dda8,1,1,1496,21,1,1496,21,1,exact_match
eaaeeaa8b2c6dcb960f00ff5071218f7,1,1,1723,1,3,1723,1,3,exact_match
eaaef5af9689f28922f3d2862968a8d9,1,1,435,5,5,435,5,5,exact_match
eab6e4984bfcee12ab036cbde3351530,1,1,920,13,0,920,13,0,exact_match
eac5765a5fea7a56a05e0af1856fddda,1,1,1494,4,4,1494,4,4,exact_match
eac6a3f34fdb38f8284c16a9a89779d5,1,1,1650,0,0,1650,0,0,exact_match
ebb317c1ff2049e557acc04a438ea2ce,1,1,571_totto65371-2,7,1,571_totto65371-2,7,1,exact_match
ebc712f3c9528103f4cb7998649d1063,1,1,291,15,1,291,15,1,exact_match
ebeeb702027b473f1d8630ff47e7d474,4,0,2446,1,0,2446,1,5,wrong_column
eca00babbd5b14855c3ed3cdca854b9a,1,1,2309,7,0,2309,7,0,exact_match
eca99c66e8a099dbce8929d9f7ec2b12,3,0,358,44,3,358,44,0,wrong_column
ed4857474e2a9af254e11f9c33b17578,1,1,1857,17,3,1857,17,3,exact_match
eda9a5950d3817b0ee8e719e6ba4c7e6,1,1,2546,23,0,2546,23,0,exact_match
ede09a0429b207bcb49ec381eac1bf77,33,0,2481,7,3,565,0,4,wrong_table
ee4815656a033855bd0221c2b8ee94ce,3,0,557,31,0,557,34,0,wrong_row
ee75c80f04501d76eb87e15f9d95fad6,153,0,106_55_fs17-ib-19314-tab001,7,0,106_55_fs17-ib-19314-tab001,16,5,same_leaf_header
ee77612d90139c34a61586b4f9660f2e,1,1,55_167_tab03,0,5,55_167_tab03,0,5,exact_match
eea2dc4d8aa18842ce53df88d297236a,33,0,347,9,10,1180,11,4,wrong_table
eee069b82a34aa09016a90c4ba595894,6,0,766,0,3,766,2,3,wrong_row
ef031ad99111e53397b79b513c17d0d4,1,1,2481,13,0,2481,13,0,exact_match
ef4f0532afdd4a69baf97515033fadb0,1,1,444,1,3,444,1,3,exact_match
ef879733782be16efc7e0f0712474243,28,0,364_totto41529-0,1,0,14_totto1734-1,2,0,same_value
ef8cd80eb8d24c8e3d97ce8e775d22a3,1,1,491,10,0,491,10,0,exact_match
effc4b28520addedb5460b6f436c2d84,1,1,527_totto60348-2,11,3,527_totto60348-2,11,3,exact_match
f0567787a554df9acd218b8753a68ac0,18,0,1195,7,3,1195,7,2,wrong_column
f07d36d877bc1913de2edcd786f73d09,7,0,865,3,3,865,2,3,wrong_row
f080d2a98ee590f7003cc3dabd680a14,1,1,1631,3,0,1631,3,0,exact_match
f0921a730f1768c80f381001e3296fca,1,1,1723,5,1,1723,5,1,exact_match
f0ea6dec1e9ed2c611e46897c8e3e9a2,1,1,933,15,3,933,15,3,exact_match
f0ecdf3973ffe24aca47e0a962381750,1,1,933,16,3,933,16,3,exact_match
f13c070bb514c6bd752f54982deffd27,1,1,764,10,3,764,10,3,exact_match
f169a578fa4a906d10507a99cf689924,1,1,1857,4,3,1857,4,3,exact_match
f172f94bef80a11a1c6e2f0d62cc2665,5,0,1442,6,2,1442,0,2,wrong_row
f196da1047feadac13df6f3aa5f917fb,3,0,358,32,3,358,32,0,wrong_column
f24943ef3957af023b9f6d8fa64d9e07,1,1,1308,16,0,1308,16,0,exact_match
f257cd5600a349ce08eaf343de99c0f1,1,1,349,2,9,349,2,9,exact_match
f25f08530064fa04ebd30ba5b1ed8f83,1,1,365_totto41840-3,7,0,365_totto41840-3,7,0,exact_match
f264de68e4837f88ad58ef45afbbd122,1,1,183_totto21694-2,0,13,183_totto21694-2,0,13,exact_match
f2981b6e76e0520b46f4a30298c90bfd,1,1,1191,12,2,1191,12,2,exact_match
f29a19aa4bcf092ea111d4184ec86767,3,0,166_totto19749-2,6,8,166_totto19749-2,4,8,wrong_row
f2fbdcd31550e2dc1fdb731e91ca95ee,8,0,320_totto36602-4,7,2,598_totto69076-1,11,4,wrong_table
f305133fb7be26120025d1fb398fde15,7,0,723,1,0,723,9,0,wrong_row
f31135910061a5386cfa769fbaf42e25,4,0,1519,1,0,1519,1,3,wrong_column
f3203a197613d754f04854b1b21ec9fe,2,0,729,7,1,729,1,1,wrong_row
f37fb790e64eeed0d5d0b129f1662428,1,1,2439,0,3,2439,0,3,exact_match
f3909d1e8ec23ded65ea448e270e09fb,1,1,209_99_tab3,5,2,209_99_tab3,5,2,exact_match
f39b20cedf8181981b8522bc45ab86a8,1,1,1683,15,0,1683,15,0,exact_match
f3a26cbebccd182f98968cc1b6703719,4,0,447_totto51418-3,10,9,447_totto51418-3,10,2,wrong_column
f4da2aa3eefb244119c61d0e98d20fd7,1,1,2775,10,4,2775,10,4,exact_match
f4ff609f8443d20ba95424d6ef71a118,2,0,955,12,4,2206,12,4,wrong_table
f51bf3c30f1563cf9cebd279836ae679,1,1,100,3,1,100,3,1,exact_match
f52b62e596f824d2d8dc7e17526b0f9b,1,1,248,0,5,248,0,5,exact_match
f56f18962fde9856968b928bf1f4e36a,1,1,2756,3,0,2756,3,0,exact_match
f5719a1bbf54e674764f458348ac13ae,37,0,1534,14,5,895,6,8,wrong_table
f5928a99d759d38c79b5c847976b5887,1,1,1902,3,4,1902,3,4,exact_match
f599ba239aabb049e2835c384196fd6c,1,1,282,2,0,282,2,0,exact_match
f5b787f00b7440afad4d9c8300db1bef,1,1,1312,3,2,1312,3,2,exact_match
f5ebbf7c6bf1c66981608d4d84d42ca8,1,1,469,0,3,469,0,3,exact_match
f5fdf836e4a0ad36c659fbb0d49f671c,1,1,530,8,0,530,8,0,exact_match
f681bc07505a1d4b381a36d9178014da,1,1,141,2,7,141,2,7,exact_match
f6c4966d91c043c8b548c6df8d0c6860,2,0,565,1,3,565,0,3,wrong_row
f7212b20586a8259e2fb7d75eb74b2cf,2,0,1602,5,1,1602,5,0,wrong_column
f72637e9537317250090df3274954b65,1,1,2534,1,1,2534,1,1,exact_match
f75548d4f83abc45deff47ed6ea0b369,1,1,1510,10,2,1510,10,2,exact_match
f770aef7f1a10a28fac8ee84a9325f36,1,1,1397,29,0,1397,29,0,exact_match
f7b07cbdb7e92ea7c2d42dd40cab85af,1,1,1553,16,1,1553,16,1,exact_match
f7ebb9c79c8afd0557361a86a9fb134e,1,1,1291,0,0,1291,0,0,exact_match
f836f7152e5e11692e1c479101e963df,1,1,1496,37,1,1496,37,1,exact_match
f8c9ac74d68f4d0e30e9e02df0bac02d,7,0,2297,4,7,2297,4,4,wrong_column
f98743dbf72e75480bb38f5bbc6fd78d,2,0,421_totto48685-1,2,2,421_totto48685-1,2,12,wrong_column
f9a1a7aeabec6f66e4ea53ae0c479755,1,1,303_totto34762-0,0,3,303_totto34762-0,0,3,exact_match
f9ddb53be0895d934d9126a9ab014ab2,1,1,1668,20,0,1668,20,0,exact_match
f9e2ca1f69bf87783784bdd5118731fa,1,1,459_totto52804-3,1,3,459_totto52804-3,1,3,exact_match
fa0880cc078475ec80d40cbacec4139a,1,1,1982,4,5,1982,4,5,exact_match
fa5c126ece57422aa94300af5768e8b9,1,1,933,8,1,933,8,1,exact_match
faa7c3995f78c7766326c8f404823540,38,0,322_totto36692-0,17,9,322_totto36692-0,17,2,wrong_column
fab3570cc28e120a78013155ef0e1d76,2,0,2719,5,1,2720,8,4,wrong_table
fad63ffc85bc80e4fccda833458c6230,1,1,89_totto10047-0,0,1,89_totto10047-0,0,1,exact_match
faf383d5b13691dbb702ef2ce59bd4f2,10,0,1519,0,1,1519,1,3,same_leaf_header
fb2582fbc2297b9b4697eaa2b1472be6,2,0,402_totto46543-0,1,3,402_totto46543-0,1,1,wrong_column
fb3779ff45cadf685c656fe1aa08f8d5,1,1,93_totto10558-2,14,6,93_totto10558-2,14,6,exact_match
fb405c7066103c7a1daa06dafbe395d1,19,0,2560,4,2,2560,3,2,wrong_row
fb58f4821eb0250bfcd2fea1d1e41f68,1,1,1494,2,3,1494,2,3,exact_match
fb8f3cf2c2efdb499801bd16950860b3,18,0,1195,2,2,1195,2,3,wrong_column
fbbada8b49d7eba71eeb446dc9d38d40,3,0,541_totto61960-0,1,0,541_totto61960-0,1,1,wrong_column
fc1d33669e77d55eff6000ce3dc0547b,1,1,402_totto46543-0,1,1,402_totto46543-0,1,1,exact_match
fc7fcc092bcb5bfd2fde41a29fbe676e,1,1,2546,6,0,2546,6,0,exact_match
fca1123f84cf820bb41527eb509a5538,1,1,587_totto67450-0,2,0,587_totto67450-0,2,0,exact_match
fcf4d7325d14ad4556123e9228cdbb8a,1,1,1644,12,3,1644,12,3,exact_match
fd0f45f84b9e9ec603acff9ba58b92ff,8,0,966,0,0,1795,27,13,wrong_table
fd6347ab41a3e2828894fd180dfee613,23,0,2481,10,2,2481,2,2,wrong_row
fd63e13303adcd2b8999594333bc464e,2,0,1979,3,6,1979,3,7,wrong_column
fe0e04e7dcee8346ac4cfd9618c03f9c,1,1,2543,17,1,2543,17,1,exact_match
fe6dba0ff21fd365830cc13b9e8cba5a,4,0,564_totto64636-4,6,2,564_totto64636-4,6,0,wrong_column
fec866eb6f1ba99192ad8ae3c02e698b,2,0,1676,3,0,1676,3,1,wrong_column
feca01727f95db85ef7bc126cce01b41,3,0,16_118_tab1,8,2,16_118_tab1,1,2,wrong_row
fef0ac47b830fe929bf7715aaf0f5a83,1,1,358,33,2,358,33,2,exact_match
ff00b8329662227e5b894acc630c9390,3,0,448,1,7,449,28,1,same_value
ff1eb347d35eb677a7c942a77b4e3330,9,0,1771,6,1,1771,2,1,wrong_row
ffda34c3b48889dc1a9f5c2e879ef439,1,1,209_99_tab3,9,2,209_99_tab3,9,2,exact_match
