query_id,gold_rank,unknown_rank_original_scan,esm,gold_table,gold_row,gold_col,top1_table,top1_row,top1_col,same_table,same_row,same_col,error_class,gold_row_path,gold_col_path,top1_row_path,top1_col_path,dense_score_gold,dense_score_top1,margin_dense,hybrid_score_gold,hybrid_score_top1,margin_hybrid
c5546731f570e8dd02a9ede97dac2efd,1,0,1,2543,13,1,2543,13,1,1,1,1,exact_match,percent > 65 to 69 years,female > without transfers,percent > 65 to 69 years,female > without transfers,0.818892,0.818892,0.0,1.0,1.0,0.0
c5c079feaf1dc2517d6aa1a60369985d,7,0,0,248,2,4,248,7,4,1,0,1,wrong_row,rest of quebec,proportion of syrian refugees in the total refugee population > percent,canada,proportion of syrian refugees in the total refugee population > percent,0.771788,0.793616,0.021827,0.971627,1.0,0.028373
c5fce4ebee2344eb9e8ba0ab9f982490,5,0,0,1519,0,3,1519,1,3,1,0,1,wrong_row,proportion,college > remaining debt,median debt at graduation,college > remaining debt,0.772653,0.789231,0.016579,0.974427,1.0,0.025573
c66c503aa7514e698a8dad127bc43095,10,0,0,2297,1,6,2297,2,6,1,0,1,wrong_row,"percent > total > no certificate, diploma or degree",female parent in couples > 2011,percent > total > high school diploma or equivalency,female parent in couples > 2011,0.72738,0.733561,0.006181,0.944315,0.994914,0.050599
c683ecc7c80cbb459b1b6870f28b1686,6,0,0,865,7,3,865,6,3,1,0,1,wrong_row,total,males > percent,business owner > employer,males > percent,0.685018,0.728049,0.043032,0.897951,0.986338,0.088386
c6a7bf3f5e8fed401a22bef2ccb10555,1,0,1,751,16,3,751,16,3,1,1,1,exact_match,montreal cma > brossard,largest visible minority group as a percent of total female population in each cma/municipality,montreal cma > brossard,largest visible minority group as a percent of total female population in each cma/municipality,0.760306,0.760306,0.0,1.0,1.0,0.0
c704cd0441e4f71add6f592c0932155c,1,0,1,1057,2,6,1057,2,6,1,1,1,exact_match,non-prescribed drug use in the past 12 months,bisexual > percent,non-prescribed drug use in the past 12 months,bisexual > percent,0.819144,0.819144,0.0,0.972064,0.972064,0.0
c71c045bac9ce9e5604a95f9b1688676,223,0,0,255_totto28913-0,1,1,306_totto35002-0,2,16,0,0,0,wrong_table,steve grogan > 1975-1990,passing statistics > gs,1977 > ne > 14 > 14,notes,0.53466,0.633307,0.098647,0.68173,0.927976,0.246246
c720c316f80b2f9e0266f04b4d4cba67,10,0,0,865,2,0,405,4,1,0,0,0,wrong_table,self-employed > employer,headcount > number,percent > unincorporated self-employed workers > with no employees,2016 census data,0.642813,0.670078,0.027264,0.859018,0.989494,0.130476
c7813e067a46abd356f7c0322f484a91,1,0,1,1057,0,0,1057,0,0,1,1,1,exact_match,binge drinking in the past 12 months,heterosexual > percent,binge drinking in the past 12 months,heterosexual > percent,0.811205,0.811205,0.0,1.0,1.0,0.0
c79365cc5919ceca3879b02edd58fcbc,10,0,0,433,0,3,433,8,3,1,0,1,wrong_row,census metropolitan area of vancouver,type of population > population with an immigrant background > percentage,vancouver > coquitlam,type of population > population with an immigrant background > percentage,0.726808,0.737992,0.011184,0.972372,0.992293,0.019922
c7b9dcc2320a32ff4bbc2313304df4c8,1,0,1,920,10,0,920,10,0,1,1,1,exact_match,physical assault > british columbia,women > percent,physical assault > british columbia,women > percent,0.845692,0.845692,0.0,1.0,1.0,0.0
c7cfc82ab5056ae38cb101efed238576,1,0,1,1771,10,1,1771,10,1,1,1,1,exact_match,mitigating factors > total mitigating factors,percentage points,mitigating factors > total mitigating factors,percentage points,0.691593,0.691593,0.0,0.995453,0.995453,0.0
c7e5abd2e9c1c367658a4f424f5e8a65,23,0,0,453,31,1,453,25,1,1,0,1,wrong_row,age group > 50 years and older,total sexualized or discriminatory behaviours > percent,age group > 24 years and younger,total sexualized or discriminatory behaviours > percent,0.731598,0.762632,0.031034,0.921688,1.0,0.078312
c7f5678aeaa9979755228d03e7916b9a,2,0,0,626,15,0,626,15,3,1,1,0,wrong_column,experiment b > total - experiment b,number of postal codes erased and imputed > number,experiment b > total - experiment b,rule b applied > percent,0.641883,0.635197,-0.006686,0.975927,0.990004,0.014077
c83142bc6982735a56b47627fda6a6b8,3,0,0,707,7,1,707,7,7,1,1,0,wrong_column,numbers > total - health care professionals > paramedical occupations,total - new brunswick > expected in 2011,numbers > total - health care professionals > paramedical occupations,south-east of the province > expected in 2011,0.691035,0.697965,0.00693,0.964961,0.991458,0.026497
c87def707f89429910ea8ec721248a3f,1,0,1,100,3,2,100,3,2,1,1,1,exact_match,percent > food service,northern ontario > french-language workers,percent > food service,northern ontario > french-language workers,0.745083,0.745083,0.0,1.0,1.0,0.0
c87eef2ef8123059d81b0939b1dff5d1,1,0,1,933,18,1,933,18,1,1,1,1,exact_match,completed drug-related cases > other drugs > cocaine,guilty > percent,completed drug-related cases > other drugs > cocaine,guilty > percent,0.748993,0.748993,0.0,0.998537,0.998537,0.0
c8dcf78329858f331b7695d6217c920e,1,0,1,246,1,3,246,1,3,1,1,1,exact_match,iraq,census family > proportion of couples with children in the family > percent,iraq,census family > proportion of couples with children in the family > percent,0.792688,0.792688,0.0,0.995736,0.995736,0.0
c926b3d861ea24989d873c6f781bfce9,143,0,0,106_55_fs17-ib-19314-tab001,8,0,106_55_fs17-ib-19314-tab001,17,5,1,0,0,same_leaf_header,2017,all federal obligations,constant fy 2012 $millions > 2017,general support for s&e,0.625224,0.727971,0.102747,0.781379,1.0,0.218621
c954eb59a70f32a118f67efdc5325d43,8,0,0,598_totto69076-1,4,2,320_totto36602-4,4,3,0,0,0,wrong_table,2009 > atlanta falcons,receiving > rec,2009 > atlanta falcons,receiving > yds,0.693182,0.726963,0.033781,0.951563,0.994385,0.042822
ca001e7883e93fd9daf74c594cba4e27,1,0,1,1397,6,0,1397,6,0,1,1,1,exact_match,gender of perpetrators > one man or multiple men,unwanted sexualized behaviours > percent,gender of perpetrators > one man or multiple men,unwanted sexualized behaviours > percent,0.801231,0.801231,0.0,1.0,1.0,0.0
ca4f824662d919bf0a133183ff3022c7,1,0,1,865,6,1,865,6,1,1,1,1,exact_match,business owner > employer,share > percent,business owner > employer,share > percent,0.679029,0.679029,0.0,0.916415,0.916415,0.0
cadd91d4a913c12ebadd99d5b5083a60,7,0,0,75_totto8643-1,7,2,75_totto8643-1,7,3,1,1,0,wrong_column,2018 > buf,receiving > rec,2018 > buf,receiving > yds,0.568694,0.599242,0.030549,0.902731,0.952144,0.049413
cb0de475ffbb8a36ea561a85a4a73cba,44,0,0,460,1,0,2062,1,1,0,0,0,wrong_table,years > demographics > age,mean,years > demographics > individual's age,average,0.66928,0.733956,0.064675,0.781492,0.949725,0.168233
cb15d46b20000efd418cf0d26827d098,3,0,0,254_totto28822-1,1,2,254_totto28822-1,1,12,1,1,0,wrong_column,2012,month > mar,2012,total,0.702391,0.705257,0.002866,0.990546,1.0,0.009454
cb3310b835151e1b8f990ad35544efa8,1,0,1,2546,17,2,2546,17,2,1,1,1,exact_match,percentage > household income quintile > highest quintile,non-donors,percentage > household income quintile > highest quintile,non-donors,0.783141,0.783141,0.0,1.0,1.0,0.0
cb8a4498d559394b4617f5775e1315fd,419,0,0,1534,20,1,729,9,0,0,0,0,wrong_table,% distribution > landing year > university graduation,men > economic class principal applicants > skilled workers,percent > individuals with a university degree within each population group > 2011,total,0.598677,0.665914,0.067237,0.74861,0.919078,0.170468
cba9975a1098c7145d7ba27dbff196d4,7,0,0,74_totto8579-0,12,10,74_totto8579-0,12,2,1,1,0,wrong_column,brentford > total,total > goals,brentford > total,league > goals,0.767073,0.780271,0.013197,0.984743,1.0,0.015257
cbd9aa49c8f5003215c00738c6eda856,1,0,1,920,9,0,920,9,0,1,1,1,exact_match,physical assault > alberta,women > percent,physical assault > alberta,women > percent,0.848295,0.848295,0.0,1.0,1.0,0.0
cc019e082c2baeaa0505c1f836551d00,1,0,1,530,8,1,530,8,1,1,1,1,exact_match,age > 55 to 64,volunteer rate > 2010,age > 55 to 64,volunteer rate > 2010,0.740925,0.740925,0.0,0.967217,0.967217,0.0
cc704afd1b268281ff004196fff3feb3,1,0,1,112,2,5,112,2,5,1,1,1,exact_match,canada > quebec,woodlands and wetlands > hectares,canada > quebec,woodlands and wetlands > hectares,0.743559,0.743559,0.0,0.982754,0.982754,0.0
cdbb5cccecab77332b7d21739fb78206,1,0,1,433_totto49957-4,6,3,433_totto49957-4,6,3,1,1,1,exact_match,2016 > philadelphia,passing > yds,2016 > philadelphia,passing > yds,0.662548,0.662548,0.0,1.0,1.0,0.0
ce3d667e061afb7755c32ee677a3e557,3,0,0,496,0,7,496,0,0,1,1,0,wrong_column,ordinary least square regressions > mp_index,net profits per employee > full sample,ordinary least square regressions > mp_index,net profits per employee > high-growth enterprises,0.670398,0.684768,0.01437,0.954949,0.97783,0.022881
ce69f0dc717cb88ddc84bd668b9e5c4d,1,0,1,1668,19,0,1668,19,0,1,1,1,exact_match,criminal relationship,2017 > number of victims,criminal relationship,2017 > number of victims,0.676332,0.676332,0.0,0.983441,0.983441,0.0
ce7b208b874447d69e561ef7d71e9ce1,2,0,0,549,3,3,549,3,2,1,1,0,wrong_column,percent > total business sector,firm structure > multiple province,percent > total business sector,firm structure > multiple,0.70924,0.723687,0.014447,0.976479,1.0,0.023521
ced3a6a8df4447c03c13493f4aeeca61,1,0,1,1729,22,2,1729,22,2,1,1,1,exact_match,number > weekly wages of all employees in the economic family > average,group 3 > persons aged 15 to 64 who are spouses/partners in dual-earner couples,number > weekly wages of all employees in the economic family > average,group 3 > persons aged 15 to 64 who are spouses/partners in dual-earner couples,0.741343,0.741343,0.0,0.99314,0.99314,0.0
cf2146f03efa1b286d56a8613916c5cf,2,0,0,2534,0,1,2534,1,1,1,0,1,wrong_row,less than high school education,fair or poor self-rated general health,high school education or higher,fair or poor self-rated general health,0.691808,0.693018,0.00121,0.980542,1.0,0.019458
cfbad4474e3905744a6d7d577b01511f,2,0,0,2608,6,1,2608,6,0,1,1,0,wrong_column,thousands > 2009,employees aged 18 to 64 > hires,thousands > 2009,employees aged 18 to 64 > number of employees in january,0.726776,0.717187,-0.009589,0.981478,0.987095,0.005617
cfeffba96fb54065bd921bca3db929be,1,0,1,1653,2,2,1653,2,2,1,1,1,exact_match,percent > sex > female,received support for caregiving in the past 12 months > financial support,percent > sex > female,received support for caregiving in the past 12 months > financial support,0.671385,0.671385,0.0,0.999142,0.999142,0.0
d06958822d24d2d8a4655ec11192b8d6,1,0,1,933,16,1,933,16,1,1,1,1,exact_match,completed drug-related cases > cannabis,guilty > percent,completed drug-related cases > cannabis,guilty > percent,0.74466,0.74466,0.0,0.994466,0.994466,0.0
d0a979022b485f244f69623fb642012b,4,0,0,367_totto42164-3,3,15,367_totto42164-3,3,11,1,1,0,wrong_column,2008 > cin,sacked > yds,2008 > cin,rushing > yds,0.678917,0.694946,0.016029,0.951509,0.973686,0.022177
d0fd03933d651911da025b1d0c2402bd,2,0,0,2731,0,0,2731,5,0,1,0,1,wrong_row,total,pain > %,male,pain > %,0.699441,0.699546,0.000106,0.999856,1.0,0.000144
d13b97a1603d50e1ecffec10dc1c4fdb,1,0,1,764,7,2,764,7,2,1,1,1,exact_match,percentage > age 25 to 54 > visible minority,canadian-born > women,percentage > age 25 to 54 > visible minority,canadian-born > women,0.741942,0.741942,0.0,0.99728,0.99728,0.0
d1486760e6bf61dfbad473e6cbee40f5,2,0,0,598_totto69076-1,4,3,320_totto36602-4,4,3,0,0,0,same_value,2009 > atlanta falcons,receiving > yds,2009 > atlanta falcons,receiving > yds,0.742458,0.742458,0.0,0.994385,0.994385,0.0
d1584351c5021f420e81fb852d90723c,1,0,1,1219,14,5,1219,14,5,1,1,1,exact_match,percent > government-assisted refugees > 1999,number of years since landing or filing a refugee claim > 6,percent > government-assisted refugees > 1999,number of years since landing or filing a refugee claim > 6,0.729394,0.729394,0.0,1.0,1.0,0.0
d211ca046003ccb010d012d0bb65dd3f,1,0,1,124_totto14730-2,0,1,124_totto14730-2,0,1,1,1,1,exact_match,2008,rushing > yards,2008,rushing > yards,0.745026,0.745026,0.0,1.0,1.0,0.0
d21b381e86b7f2a4ff3c7003cab62c93,1,0,1,933,19,1,933,19,1,1,1,1,exact_match,completed drug-related cases > other drugs > heroin,guilty > percent,completed drug-related cases > other drugs > heroin,guilty > percent,0.755702,0.755702,0.0,1.0,1.0,0.0
d2875cd2dc040b170094028505f60c14,1,0,1,1219,25,5,1219,25,5,1,1,1,exact_match,percent > government-assisted refugees > 2010,number of years since landing or filing a refugee claim > 6,percent > government-assisted refugees > 2010,number of years since landing or filing a refugee claim > 6,0.738764,0.738764,0.0,1.0,1.0,0.0
d29a326d6ca407763e0576d23831b3ba,3,0,0,1494,5,4,1494,4,4,1,0,1,wrong_row,violent offences > other sexual offences,percent change in number of cases 2012/2013 to 2013/2014 > percent,violent offences > sexual assault,percent change in number of cases 2012/2013 to 2013/2014 > percent,0.65585,0.663687,0.007837,0.981531,1.0,0.018469
d2a543be371b2ecb573aa3b1f25a8226,1,0,1,2102,1,0,2102,1,0,1,1,1,exact_match,percent > age > 65 to 69,2007,percent > age > 65 to 69,2007,0.780233,0.780233,0.0,0.9881,0.9881,0.0
d2ce39d65c61826071d04102ec528706,1,0,1,541_totto61960-0,1,1,541_totto61960-0,1,1,1,1,1,exact_match,total,regular season record > l,total,regular season record > l,0.607993,0.607993,0.0,0.987394,0.987394,0.0
d2edc87983ee8e889bdd808f54ae3cee,2,0,0,104,1,4,104,1,5,1,1,0,wrong_column,percent > employee,agricultural region 9 manitoba > french-language workers,percent > employee,agricultural region 9 manitoba > other workers,0.807755,0.810011,0.002256,0.990194,0.992591,0.002397
d3107895916916437d8e4bb303ea8f3b,1,0,1,1902,2,0,1902,2,0,1,1,1,exact_match,percentage > total aboriginal identity female population > metis,chronic conditions > arthritis,percentage > total aboriginal identity female population > metis,chronic conditions > arthritis,0.816725,0.816725,0.0,1.0,1.0,0.0
d37a763428a6ad9a0f3f7c586f80096a,4,0,0,771,8,4,766,1,1,0,0,0,wrong_table,percentage > 15 to 24 years > not a visible minority,immigrant > female,percentage > total age groups > 15 to 24,women > not a visible minority,0.684476,0.662614,-0.021862,0.909731,0.948075,0.038345
d385039725228120b74aa8f018d31577,1,0,1,349,0,1,349,0,1,1,1,1,exact_match,judges,1991 > percent total,judges,1991 > percent total,0.743003,0.743003,0.0,0.915144,0.915144,0.0
d3b16e0a68b172cf22ba780ddacc0dc0,87,0,0,1534,15,5,1404,27,1,0,0,0,wrong_table,% distribution > world region > east asia,women > economic class principal applicants > total,% distribution > source world region > east asia,female,0.524381,0.664043,0.139663,0.664597,0.985351,0.320754
d3c187af53a0f6b84518bc246a6ec5d9,2,0,0,1632,1,0,1632,1,2,1,1,0,wrong_column,percentage > household chores,total - 65 years and over > women,percentage > household chores,65 to 74 years > women,0.795447,0.795514,6.8e-05,0.996374,0.998339,0.001965
d3e7fd6b7c74122016bd95ddde48b56a,1,0,1,117_totto13611-3,5,6,117_totto13611-3,5,6,1,1,1,exact_match,brentford > 1934-35,total > goals,brentford > 1934-35,total > goals,0.816894,0.816894,0.0,1.0,1.0,0.0
d3eddb5398be124a6845f64485690671,16,0,0,2441,4,2,2441,36,4,1,0,0,same_leaf_header,total > unintentional injury > medical/surgical mishap,1991 to 2010 % change,male > unintentional injury > medical/surgical mishap,annual % change,0.801514,0.806138,0.004624,0.974281,0.98628,0.011999
d44c555d34bd02e65c05cf13906272fc,19,0,0,2071,6,5,536,7,0,0,0,0,wrong_table,manitoba,total > rate,canada > manitoba,volunteer rate > 2013 > percentage,0.675657,0.693004,0.017347,0.878632,0.995323,0.116692
d4ac1d70dbd6147736fd3c9dc8e0a7fd,1,0,1,907,16,0,907,16,0,1,1,1,exact_match,percent > total business sector,1980 to 2000,percent > total business sector,1980 to 2000,0.701909,0.701909,0.0,1.0,1.0,0.0
d4ae99fbde00850b2c9935cb73b5b2bb,1,0,1,112,1,6,112,1,6,1,1,1,exact_match,canada > atlantic provinces,woodlands and wetlands > percent,canada > atlantic provinces,woodlands and wetlands > percent,0.809511,0.809511,0.0,1.0,1.0,0.0
d508cfdec81e02318397a77a75e0e215,7,0,0,56_173_tab1,2,2,196_92_tab1,2,2,0,0,0,wrong_table,2012,state and local government,2012,state and local government,0.711141,0.748182,0.037041,0.923863,1.0,0.076137
d51db5d8c98b19ee1ca05369aa4fae96,2,0,0,112,5,3,112,5,4,1,1,0,wrong_column,canada > saskatchewan,natural land for pasture > hectares,canada > saskatchewan,natural land for pasture > percent,0.777721,0.781649,0.003928,0.995656,1.0,0.004344
d537dffeb76020c91f91b64e7644d966,3,0,0,303_totto34868-3,3,7,303_totto34868-3,3,10,1,1,0,wrong_column,2011 > oak,receiving > rec,2011 > oak,receiving > long,0.662112,0.676689,0.014577,0.931477,0.953732,0.022255
d5897daa735bdb5fe713d05c7bf6ee57,1,0,1,441_totto50834-3,24,0,441_totto50834-3,24,0,1,1,1,exact_match,astana > 2016,league > division,astana > 2016,league > division,0.709133,0.709133,0.0,0.98809,0.98809,0.0
d5de29d3ee8282b00818b301a572adcc,2,0,0,419_totto48418-0,4,0,419_totto48418-0,5,0,1,0,1,same_value,boca unidos > 2017-18,league > division,central cordoba > 2018-19,league > division,0.706001,0.752264,0.046263,0.934029,0.955191,0.021161
d607b6c7a229b4fa0c7ce3303adef229,2,0,0,1510,0,2,2769,0,3,0,0,0,wrong_table,percent > crime was minor and not worth taking the time to report,total,percent > crime was minor and not worth taking the time to report,all territories,0.709499,0.711713,0.002214,0.98848,0.996078,0.007598
d63219ea1fba81a0a73c943817c289c2,3,0,0,669,0,3,666,1,4,0,0,0,wrong_table,coefficient > canadian-educated immigrants,2006 cohort > model 1,mean > log first-year earnings,2006 cohort > canadian-educated immigrants,0.689035,0.683733,-0.005302,0.950337,0.991483,0.041146
d6a8898381275a78177584396b31cbf6,1,0,1,223,12,0,223,12,0,1,1,1,exact_match,hours utilitarian walking per week > more than 5,total > number or %,hours utilitarian walking per week > more than 5,total > number or %,0.68414,0.68414,0.0,1.0,1.0,0.0
d6d4d3b77a54da32a35ba7b01841d96c,102,0,0,41_totto4556-0,4,1,41_totto4556-0,7,0,1,0,0,other,rosenborg > total,league > apps,brann > 2012,league > division,0.558635,0.752033,0.193399,0.64259,1.0,0.35741
d6f084e77ad8ef159b27f1d76a30f778,1,0,1,920,21,0,920,21,0,1,1,1,exact_match,sexual assault > alberta,women > percent,sexual assault > alberta,women > percent,0.811308,0.811308,0.0,1.0,1.0,0.0
d72d941fa54880717a869b275eab42f0,1,0,1,496,0,2,496,0,2,1,1,1,exact_match,ordinary least square regressions > mp_index,net profits per employee > low-growth enterprises,ordinary least square regressions > mp_index,net profits per employee > low-growth enterprises,0.738787,0.738787,0.0,0.99178,0.99178,0.0
d7848bd4a92822affd40df34e647de7d,523,1,0,1852,1,0,212,0,0,0,0,0,wrong_table,percent > actual > 2007,both sexes,percent > manufacturing,import participation rate > all firms,0.60528,0.651009,0.045729,0.696662,0.970048,0.273386
d796d3810fea7214798370c2427b63d3,1,0,1,491,8,0,491,8,0,1,1,1,exact_match,type of discomfort or injury > eye,%,type of discomfort or injury > eye,%,0.811671,0.811671,0.0,0.977853,0.977853,0.0
d7fd608ab5aac14a5bb51ede2bff65ac,27,0,0,1676,1,0,609,3,0,0,0,0,wrong_table,employed full time,regression results > coefficient,"median employment income > employed full year, full time in reference year",level of education > less than a high school diploma > 2014 dollars,0.544629,0.538432,-0.006197,0.729625,0.781962,0.052337
d8167204ba78544ef6f72974ea2919c6,1,0,1,145,10,0,145,10,0,1,1,1,exact_match,number > average number of employees,all private-sector smes > all smes,number > average number of employees,all private-sector smes > all smes,0.706857,0.706857,0.0,1.0,1.0,0.0
d84c6f266363ad82f45d43f42b54b459,10,0,0,2610,20,2,2610,14,2,1,0,1,wrong_row,2014 dollars > earnings and employment insurance benefits of employees > average annual wages per employee,tercile > upper,percent > percentage of employees > in full-time jobs,tercile > upper,0.712968,0.730615,0.017648,0.966643,0.977046,0.010404
d90968e63a61e04542598181c0674060,13,0,0,2475,0,0,2475,8,1,1,0,0,other,total,threshold gad > number '000,age group > 65 or older,threshold gad > %,0.731203,0.732774,0.001572,0.97038,0.991809,0.021429
d994efe93145b4a995ea9437212c2aef,1,0,1,349,1,1,349,1,1,1,1,1,exact_match,lawyers and notaries,1991 > percent total,lawyers and notaries,1991 > percent total,0.763581,0.763581,0.0,0.992381,0.992381,0.0
d9e0d15cf7b4631b1deb46f9ef6854f5,1,0,1,933,23,3,933,23,3,1,1,1,exact_match,completed drug-related cases > total completed drug-related cases,stayed/withdrawn > percent,completed drug-related cases > total completed drug-related cases,stayed/withdrawn > percent,0.738534,0.738534,0.0,0.984818,0.984818,0.0
da150975963f3de9d9988e2c0a6970ff,2,0,0,1519,0,7,1519,1,7,1,0,1,wrong_row,proportion,"master's, doctorate and professional degree holders > remaining debt",median debt at graduation,"master's, doctorate and professional degree holders > remaining debt",0.797004,0.799175,0.002171,0.992402,1.0,0.007598
da56f7fb3028b86c326590cf474730ce,1,0,1,1180,14,1,1180,14,1,1,1,1,exact_match,aboriginal identity > aboriginal,total custody > percent of total,aboriginal identity > aboriginal,total custody > percent of total,0.781635,0.781635,0.0,0.990504,0.990504,0.0
da6edacb01f2eec9794e667994aefdb4,1,0,1,2102,2,0,2102,2,0,1,1,1,exact_match,percent > age > 70 to 74,2007,percent > age > 70 to 74,2007,0.79327,0.79327,0.0,1.0,1.0,0.0
da7e067046d7e2d369803a36048c6094,1,0,1,1959,6,9,1959,6,9,1,1,1,exact_match,manitoba,total homicide victims > aboriginal > rate,manitoba,total homicide victims > aboriginal > rate,0.83194,0.83194,0.0,1.0,1.0,0.0
db48865db317a9e4918d85d6088fe615,1,0,1,383_totto44313-4,13,6,383_totto44313-4,13,6,1,1,1,exact_match,career total,total > apps,career total,total > apps,0.606954,0.606954,0.0,0.82399,0.82399,0.0
db5f364faf4026c595baa069511dd858,1,0,1,2022,0,1,2022,0,1,1,1,1,exact_match,canada,"percentage of the population with postal codes, by number of dissemination area links > 1 > percent",canada,"percentage of the population with postal codes, by number of dissemination area links > 1 > percent",0.760712,0.760712,0.0,1.0,1.0,0.0
dbc32084535e60e41dd2c9e5b7ec0ddf,105,0,0,35_totto4058-2,11,7,35_totto4058-2,3,7,1,0,1,wrong_row,career total,total > apps,brentford > 1962-63,total > apps,0.544454,0.691584,0.14713,0.720261,1.0,0.279739
dbfae96a995af9d7a28e64d0ad09cf13,12,0,0,565,5,0,1631,1,5,0,0,0,wrong_table,65 and older > 75 and older,primary care receiver > spouse/partner,percentage > total > spouse,75 to 84 years > men,0.658686,0.698801,0.040116,0.856821,1.0,0.143179
dc3190fe38b8ebbe13cc4155c8afd695,1,0,1,498_totto57033-3,0,0,498_totto57033-3,0,0,1,1,1,exact_match,rose lokonyen > 800 m,heat > result,rose lokonyen > 800 m,heat > result,0.74214,0.74214,0.0,1.0,1.0,0.0
dc35ba77c978cd28826d0cd1d20cb5ee,10,0,0,212,0,3,211,3,4,0,0,0,wrong_table,percent > manufacturing,export participation rate > immigrant-owned firms,percent > manufacturing,exports > immigrant-owned firms,0.802067,0.799956,-0.002111,0.948648,0.997513,0.048864
dcadc31f634e2df848f25119cbf6b1b0,28,0,0,2417,33,9,966,11,0,0,0,0,wrong_table,"rate per 1,000 > 2013",b.c,province > british columbia,mortality > number of deaths,0.665418,0.607508,-0.05791,0.812914,0.890032,0.077117
dce873fb3af4e00a365ce5aa41c83d1b,5,0,0,2475,0,1,2475,8,1,1,0,1,wrong_row,total,threshold gad > %,age group > 65 or older,threshold gad > %,0.737013,0.738995,0.001983,0.982999,0.994993,0.011995
dd581b796e5a3f02adaf58d9073acadb,1,0,1,920,22,3,920,22,3,1,1,1,exact_match,sexual assault > british columbia,men > percent,sexual assault > british columbia,men > percent,0.787447,0.787447,0.0,1.0,1.0,0.0
de2a1f3e35c4fb23e0a78f9d335e9f9b,1,0,1,435,2,6,435,2,6,1,1,1,exact_match,percentage > census metropolitan area of residence > montreal,demographic weight of the population with an immigrant background in the neighbourhood > 70% or greater,percentage > census metropolitan area of residence > montreal,demographic weight of the population with an immigrant background in the neighbourhood > 70% or greater,0.748,0.748,0.0,0.992427,0.992427,0.0
dea2c8fa34aa54c8add5466363500d34,1,0,1,1184,4,2,1184,4,2,1,1,1,exact_match,1982 to 2014,mean absolute revision to the growth in annual gdp,1982 to 2014,mean absolute revision to the growth in annual gdp,0.79574,0.79574,0.0,1.0,1.0,0.0
defa765d69a2e31feb9afbc915d0da2e,1,0,1,1402,18,0,1402,18,0,1,1,1,exact_match,disablility > living with a disability,unwanted sexualized behaviours > percent,disablility > living with a disability,unwanted sexualized behaviours > percent,0.766404,0.766404,0.0,1.0,1.0,0.0
df5c4e2f671beb82fb631be6625f086d,1,0,1,151_totto18157-1,2,1,151_totto18157-1,2,1,1,1,1,exact_match,2015 > notre dame,receiving > yards,2015 > notre dame,receiving > yards,0.674807,0.674807,0.0,0.998332,0.998332,0.0
dfcdfbbee6cf0289f8526e1cb23d7508,1,0,1,96_totto10968-0,12,0,96_totto10968-0,12,0,1,1,1,exact_match,total,first innings > method of dismissal,total,first innings > method of dismissal,0.690435,0.690435,0.0,0.976632,0.976632,0.0
dffc23f130e35c1cd12bea73411a878f,82,0,0,1625,0,1,1625,2,5,1,0,0,same_leaf_header,percentage > positive,total - 65 years and over > men,percentage > positive > very good,75 to 84 years > men,0.684692,0.744793,0.060101,0.808658,0.990911,0.182253
e0406faeac2c4ca92300fcae5cef03d0,6,0,0,286_totto32873-4,6,1,286_totto32873-4,6,0,1,1,0,wrong_column,santamarina > 2015,league > apps,santamarina > 2015,league > division,0.699723,0.750285,0.050562,0.856868,1.0,0.143132
e0a4916fc73177a1de1fadbd648f6608,1,0,1,491,14,0,491,14,0,1,1,1,exact_match,own use or someone else's > someone else's use of the device,%,own use or someone else's > someone else's use of the device,%,0.747474,0.747474,0.0,0.983605,0.983605,0.0
e0ae58d2ad2f1eed8cfbbe41c48b30b6,1,0,1,2297,1,0,2297,1,0,1,1,1,exact_match,"percent > total > no certificate, diploma or degree",female lone parents > 1991,"percent > total > no certificate, diploma or degree",female lone parents > 1991,0.804108,0.804108,0.0,1.0,1.0,0.0
e0b4e14a836204781e1567c63da71a39,7,0,0,143_69_nscg17-ib19300-tab001,20,0,143_69_nscg17-ib19300-tab001,21,0,1,0,1,wrong_row,u.s. military service > serving now on active dutyc,total,"u.s. military service > served on active duty in the past, but not now",total,0.752925,0.770357,0.017432,0.897929,1.0,0.102071
e1300fe55686dc2cdb02bf3247227c5a,1,0,1,55_167_tab03,0,4,55_167_tab03,0,4,1,1,1,exact_match,all ffrdcs,applied research (%),all ffrdcs,applied research (%),0.778502,0.778502,0.0,1.0,1.0,0.0
e1717106e44ab2792531adc4e4f23a94,33,0,0,1337,13,8,1336,11,4,0,0,0,same_value,canada,major assault > percent change in rate 2018 to 2019,total violent crime > assault - level 2 - weapon or bodily harm,change in rate 2018 to 2019 > percent,0.661681,0.72543,0.063749,0.801056,0.994698,0.193641
e1c8687235f8e555f783d63f9f5edd3a,1,0,1,1195,2,0,1195,2,0,1,1,1,exact_match,percent > canada > french,2011,percent > canada > french,2011,0.765576,0.765576,0.0,0.947086,0.947086,0.0
e28a582c12d54598182e49fe5dd4f1f4,1,0,1,2543,17,0,2543,17,0,1,1,1,exact_match,percent > 85 years and older,female > with transfers,percent > 85 years and older,female > with transfers,0.791154,0.791154,0.0,1.0,1.0,0.0
e292f3242aba44f3f17c8821cab5dfc4,1,0,1,235_totto26748-2,6,5,235_totto26748-2,6,5,1,1,1,exact_match,1995 > negasonic teenage warhead,album,1995 > negasonic teenage warhead,album,0.641805,0.641805,0.0,1.0,1.0,0.0
